"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2023","6,825","6,850","6,875","6,775","2.55M","0.00%"
"04/03/2023","6,825","6,950","6,950","6,825","1.59M","-1.80%"
"03/31/2023","6,950","6,975","7,000","6,800","2.53M","-0.36%"
"03/30/2023","6,975","6,925","7,000","6,875","2.36M","0.72%"
"03/29/2023","6,925","6,975","7,000","6,850","2.89M","-0.36%"
"03/28/2023","6,950","7,050","7,125","6,950","1.75M","-0.71%"
"03/27/2023","7,000","7,075","7,250","6,900","3.33M","-0.71%"
"03/24/2023","7,050","6,875","7,200","6,800","6.56M","2.55%"
"03/21/2023","6,875","6,825","6,925","6,700","1.76M","0.73%"
"03/20/2023","6,825","7,000","7,000","6,725","2.02M","-2.50%"
"03/17/2023","7,000","6,950","7,000","6,850","4.68M","0.72%"
"03/16/2023","6,950","7,000","7,025","6,950","4.62M","-0.71%"
"03/15/2023","7,000","6,925","7,050","6,925","2.12M","1.45%"
"03/14/2023","6,900","7,075","7,150","6,900","3.20M","-2.47%"
"03/13/2023","7,075","7,000","7,100","6,825","1.82M","1.07%"
"03/10/2023","7,000","7,000","7,050","6,900","1.72M","0.00%"
"03/09/2023","7,000","7,000","7,100","7,000","752.70K","0.00%"
"03/08/2023","7,000","6,950","7,025","6,825","5.25M","0.72%"
"03/07/2023","6,950","7,075","7,150","6,900","4.63M","-2.46%"
"03/06/2023","7,125","6,900","7,150","6,900","6.94M","3.26%"
"03/03/2023","6,900","6,800","6,950","6,775","4.75M","1.85%"
"03/02/2023","6,775","6,825","6,825","6,750","988.50K","-0.73%"
"03/01/2023","6,825","6,775","6,925","6,750","2.74M","0.00%"
"02/28/2023","6,825","6,675","6,825","6,675","3.52M","1.87%"
"02/27/2023","6,700","6,600","6,800","6,500","4.56M","1.52%"
"02/24/2023","6,600","6,775","6,800","6,550","2.27M","-2.22%"
"02/23/2023","6,750","6,700","6,825","6,600","4.75M","2.27%"
"02/22/2023","6,600","6,775","6,850","6,500","6.19M","-2.94%"
"02/21/2023","6,800","6,900","7,000","6,675","9.50M","-0.37%"
"02/20/2023","6,825","6,525","6,950","6,500","14.16M","5.00%"
"02/17/2023","6,500","6,400","6,675","6,350","24.76M","1.56%"
"02/16/2023","6,400","6,200","6,425","6,200","22.42M","3.23%"
"02/15/2023","6,200","6,225","6,275","6,125","19.07M","-1.59%"
"02/14/2023","6,300","6,200","6,375","6,050","18.84M","2.02%"
"02/13/2023","6,175","5,925","6,300","5,800","42.36M","4.22%"
"02/10/2023","5,925","5,875","5,925","5,800","3.26M","0.85%"
"02/09/2023","5,875","5,900","5,925","5,850","2.98M","-0.42%"
"02/08/2023","5,900","5,900","5,950","5,825","7.53M","0.00%"
"02/07/2023","5,900","6,000","6,075","5,850","6.20M","-1.67%"
"02/06/2023","6,000","6,050","6,100","5,950","3.00M","-0.83%"
"02/03/2023","6,050","5,925","6,100","5,925","2.08M","2.11%"
"02/02/2023","5,925","6,000","6,100","5,925","1.74M","-1.25%"
"02/01/2023","6,000","6,150","6,175","5,925","2.79M","-1.64%"
"01/31/2023","6,100","6,000","6,150","5,950","3.17M","2.09%"
"01/30/2023","5,975","6,000","6,025","5,925","2.47M","-0.42%"
"01/27/2023","6,000","6,025","6,075","5,900","2.91M","0.42%"
"01/26/2023","5,975","5,825","6,025","5,825","1.10M","2.58%"
"01/25/2023","5,825","6,050","6,100","5,825","5.81M","-3.72%"
"01/24/2023","6,050","6,200","6,200","6,050","606.60K","-1.22%"
"01/20/2023","6,125","6,200","6,275","6,100","2.64M","-1.21%"
"01/19/2023","6,200","6,050","6,250","6,050","5.55M","2.48%"
"01/18/2023","6,050","6,050","6,100","6,000","2.99M","0.00%"
"01/17/2023","6,050","6,100","6,125","6,025","1.68M","0.00%"
"01/16/2023","6,050","6,075","6,100","6,000","1.22M","-0.41%"
"01/13/2023","6,075","6,025","6,125","5,975","2.40M","1.25%"
"01/12/2023","6,000","6,050","6,175","5,950","2.38M","-0.41%"
"01/11/2023","6,025","6,100","6,225","6,025","1.83M","-1.23%"
"01/10/2023","6,100","5,925","6,175","5,925","4.16M","2.95%"
"01/09/2023","5,925","6,150","6,150","5,925","3.64M","-3.27%"
"01/06/2023","6,125","6,100","6,250","5,925","2.49M","0.41%"
"01/05/2023","6,100","6,250","6,300","6,050","2.84M","-2.40%"
"01/04/2023","6,250","6,425","6,425","6,175","2.31M","-0.79%"
"01/03/2023","6,300","6,025","6,425","6,000","8.38M","4.56%"
