"Date","Price","Open","High","Low","Vol.","Change %"
"07/28/2020","166","160","170","160","2.56M","1.84%"
"07/27/2020","163","154","169","154","744.20K","-0.61%"
"07/24/2020","164","166","168","163","1.37M","-2.38%"
"07/23/2020","168","170","175","163","16.02M","0.00%"
"07/22/2020","168","155","173","155","9.05M","8.39%"
"07/21/2020","155","155","160","154","947.40K","0.65%"
"07/20/2020","154","158","162","154","1.47M","-2.53%"
"07/17/2020","158","156","161","155","1.45M","1.28%"
"07/16/2020","156","158","158","155","1.13M","-1.27%"
"07/15/2020","158","158","160","156","1.28M","0.00%"
"07/14/2020","158","157","159","156","988.60K","0.64%"
"07/13/2020","157","158","163","156","1.28M","0.64%"
"07/10/2020","156","157","162","156","1.78M","-0.64%"
"07/09/2020","157","162","163","157","1.54M","-3.09%"
"07/08/2020","162","160","162","159","438.60K","1.89%"
"07/07/2020","159","164","164","158","1.45M","-1.24%"
"07/06/2020","161","162","165","159","1.28M","0.00%"
"07/03/2020","161","155","170","155","4.90M","3.87%"
"07/02/2020","155","156","158","153","487.40K","-0.64%"
"07/01/2020","156","154","158","153","525.50K","1.30%"
"06/30/2020","154","156","158","153","670.20K","-1.28%"
"06/29/2020","156","158","158","153","875.00K","-1.27%"
"06/26/2020","158","157","160","157","68.30K","0.00%"
"06/25/2020","158","160","161","156","612.40K","-1.86%"
"06/24/2020","161","161","163","159","375.00K","0.63%"
"06/23/2020","160","158","161","158","471.90K","1.91%"
"06/22/2020","157","162","164","156","395.30K","-3.09%"
"06/19/2020","162","173","173","160","601.80K","-0.61%"
"06/18/2020","163","163","165","162","827.20K","-1.21%"
"06/17/2020","165","157","165","156","1.64M","5.77%"
"06/16/2020","156","151","158","151","697.20K","4.00%"
"06/15/2020","150","158","160","150","1.33M","-5.06%"
"06/12/2020","158","157","160","149","1.60M","0.00%"
