"Date","Price","Open","High","Low","Vol.","Change %"
"02/22/2023","3,540","3,550","3,590","3,510","7.36M","0.57%"
"02/21/2023","3,520","3,580","3,580","3,520","5.92M","-1.40%"
"02/20/2023","3,570","3,490","3,580","3,470","11.80M","2.29%"
"02/17/2023","3,490","3,490","3,500","3,470","6.92M","-0.57%"
"02/16/2023","3,510","3,450","3,520","3,430","13.87M","2.03%"
"02/15/2023","3,440","3,400","3,510","3,400","18.59M","1.18%"
"02/14/2023","3,400","3,370","3,430","3,360","7.13M","0.89%"
"02/13/2023","3,370","3,400","3,440","3,360","11.59M","0.00%"
"02/10/2023","3,370","3,430","3,430","3,350","20.20M","-3.16%"
"02/09/2023","3,480","3,450","3,490","3,400","14.27M","-0.29%"
"02/08/2023","3,490","3,500","3,530","3,420","15.38M","0.58%"
"02/07/2023","3,470","3,340","3,470","3,330","34.81M","6.44%"
"02/06/2023","3,260","3,330","3,350","3,250","31.85M","-2.10%"
"02/03/2023","3,330","3,390","3,400","3,320","17.55M","-2.63%"
"02/02/2023","3,420","3,390","3,420","3,370","10.25M","1.18%"
"02/01/2023","3,380","3,400","3,430","3,360","13.85M","-0.59%"
"01/31/2023","3,400","3,420","3,480","3,400","14.21M","-1.45%"
"01/30/2023","3,450","3,470","3,540","3,430","8.46M","-0.58%"
"01/27/2023","3,470","3,430","3,480","3,420","11.41M","2.36%"
"01/26/2023","3,390","3,440","3,440","3,360","16.96M","-2.59%"
"01/25/2023","3,480","3,540","3,540","3,480","8.72M","-1.69%"
"01/24/2023","3,540","3,560","3,560","3,510","11.92M","-0.84%"
"01/20/2023","3,570","3,500","3,570","3,480","11.50M","2.29%"
"01/19/2023","3,490","3,410","3,490","3,410","9.29M","2.35%"
"01/18/2023","3,410","3,360","3,460","3,360","10.35M","1.79%"
"01/17/2023","3,350","3,310","3,390","3,300","8.11M","0.90%"
"01/16/2023","3,320","3,320","3,350","3,300","6.26M","-0.30%"
"01/13/2023","3,330","3,330","3,360","3,320","6.92M","0.00%"
"01/12/2023","3,330","3,360","3,380","3,330","10.54M","-2.06%"
"01/11/2023","3,400","3,380","3,410","3,310","11.69M","1.19%"
"01/10/2023","3,360","3,280","3,370","3,240","16.65M","2.44%"
"01/09/2023","3,280","3,430","3,450","3,260","33.05M","-4.37%"
"01/06/2023","3,430","3,400","3,500","3,380","17.09M","0.59%"
"01/05/2023","3,410","3,620","3,630","3,390","29.60M","-5.80%"
"01/04/2023","3,620","3,730","3,730","3,620","14.38M","-2.95%"
"01/03/2023","3,730","3,690","3,740","3,680","8.60M","1.08%"
"01/02/2023","3,690","3,690","3,740","3,680","3.88M","0.00%"
"12/30/2022","3,690","3,670","3,700","3,650","9.28M","0.54%"
"12/29/2022","3,670","3,670","3,690","3,660","5.20M","0.00%"
"12/28/2022","3,670","3,690","3,710","3,660","6.45M","-0.54%"
"12/27/2022","3,690","3,690","3,710","3,670","6.63M","-0.27%"
"12/26/2022","3,700","3,740","3,750","3,690","9.10M","-1.07%"
"12/23/2022","3,740","3,750","3,760","3,730","6.33M","-0.53%"
"12/22/2022","3,760","3,760","3,800","3,740","5.31M","0.00%"
"12/21/2022","3,760","3,790","3,790","3,740","6.95M","-0.27%"
"12/20/2022","3,770","3,810","3,820","3,760","12.20M","-1.31%"
"12/19/2022","3,820","3,800","3,820","3,780","9.64M","0.53%"
"12/16/2022","3,800","3,750","3,800","3,720","11.89M","0.80%"
"12/15/2022","3,770","3,780","3,830","3,760","13.72M","-0.53%"
"12/14/2022","3,790","3,760","3,840","3,750","21.05M","1.88%"
"12/13/2022","3,720","3,800","3,800","3,720","13.07M","-2.11%"
"12/12/2022","3,800","3,620","3,820","3,620","23.99M","4.97%"
"12/09/2022","3,620","3,680","3,680","3,610","10.58M","-2.16%"
"12/08/2022","3,700","3,700","3,710","3,610","11.83M","0.27%"
"12/07/2022","3,690","3,670","3,740","3,670","14.89M","0.82%"
"12/06/2022","3,660","3,720","3,730","3,650","10.70M","-0.81%"
"12/05/2022","3,690","3,800","3,800","3,690","11.47M","-2.12%"
"12/02/2022","3,770","3,800","3,810","3,760","8.94M","-1.05%"
"12/01/2022","3,810","3,820","3,850","3,800","12.68M","0.26%"
"11/30/2022","3,800","3,780","3,810","3,770","23.46M","1.33%"
"11/29/2022","3,750","3,730","3,770","3,710","14.44M","1.90%"
"11/28/2022","3,680","3,640","3,710","3,640","9.35M","1.10%"
"11/25/2022","3,640","3,690","3,700","3,640","5.81M","-1.36%"
